,url0,url1,url2,url3,click0,click1,click2,click3,orig0,click_orig0,name,Token,Guessed name,correct?,Guessed characteristics,correct?
4,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-332.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-332.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-332.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-332.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,nbc_00_nbc_0029___part_000.m_g,_WOK_,Al Gore,y,,
31,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-332.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-332.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-332.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-332.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,nbc_00_nbc_0029___part_000.m_g,_XO_,,,the reporter's name,y
36,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-332.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-332.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-332.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-332.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,nbc_00_nbc_0029___part_000.m_g,_NYT75_,Bush,y,,
108,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-332.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-332.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,nbc_00_nbc_0029___part_000.m_g,_HE_,Texas,n,,
126,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-332.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-332.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,nbc_00_nbc_0029___part_000.m_g,_ZA_,Florida,y,,
161,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-332.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-332.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_nbc_00_nbc_0029___part_000.m_gold_conll.html,nbc_00_nbc_0029___part_000.m_g,_ZEAK_,,,a city in Florida,n
8,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-338.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-338.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-338.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-338.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,pri_00_pri_0049___part_000.m_g,_PA14_,Dakar,y,,
27,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-338.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-338.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-338.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-338.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,pri_00_pri_0049___part_000.m_g,_SU_ _CHOOC_,New York,y,,
55,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-338.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-338.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-338.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-338.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,pri_00_pri_0049___part_000.m_g,_KU_,,,"Africa or America, I have arguments for both",y
128,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-338.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-338.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,pri_00_pri_0049___part_000.m_g,_CHI91_,,,Senegalese rap group,y
130,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-338.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-338.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,pri_00_pri_0049___part_000.m_g,_TREA33_ _CIE_ _GOO_,,,Senegalese hip-hop group,y
176,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-338.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-338.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_pri_00_pri_0049___part_000.m_gold_conll.html,pri_00_pri_0049___part_000.m_g,_BOO_,Senegal,y,,
109,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-346.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-346.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_00_voa_0019___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_00_voa_0019___part_000.m_gold_conll.html,voa_00_voa_0019___part_000.m_g,_CHE65_,Serbia,n,,
186,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-217.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-217.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_00_voa_0019___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_00_voa_0019___part_000.m_gold_conll.html,voa_00_voa_0019___part_000.m_g,_CHE65_,jugoslawia,y,balkan country,y
135,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-364.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-364.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_01_voa_0179___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_01_voa_0179___part_000.m_gold_conll.html,voa_01_voa_0179___part_000.m_g,_BUR18_,,,a U.S. State,y
220,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-237.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-237.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0209___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0209___part_000.m_gold_conll.html,voa_02_voa_0209___part_000.m_g,_NE57_ _WO_,,,place or orgaqnisation,y
97,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-239.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-239.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0229___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0229___part_000.m_gold_conll.html,voa_02_voa_0229___part_000.m_g,_NEA_,Israel,y,country ,y
46,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-370.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-370.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-370.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-370.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0239___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0239___part_000.m_gold_conll.html,voa_02_voa_0239___part_000.m_g,_THEEX96_ _QUO_,,,the head of official Palestinian state television,y
179,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-240.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-240.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0239___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0239___part_000.m_gold_conll.html,voa_02_voa_0239___part_000.m_g,_GAS_,,,israeli organisation or military,y
188,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-240.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-240.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0239___part_000.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/bn_voa_02_voa_0239___part_000.m_gold_conll.html,voa_02_voa_0239___part_000.m_g,_LEE40_ _THOO55_,,,head of official Palestinian television ,y
41,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-377.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-377.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-331-380/student2-2019-03-29-question-377.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-377.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,ma_10_ectb_1009___part_004.m_g,_MU74_ _CHUK15_,Hong Kong,y,,
143,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-377.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-377.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,ma_10_ectb_1009___part_004.m_g,_SHE3_,Taiwan,y,,
174,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-377.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-name-quiz-documents/student2-2019-03-29-question-377.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,ma_10_ectb_1009___part_004.m_g,_QUEN10_,Dongguan,y,,
178,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-documents-for-name-annotation/student3-2019-03-29-question-247.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-247.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-documents-for-name-annotation/student3-2019-03-29-question-247.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-247.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,ma_10_ectb_1009___part_004.m_g,_QUEN10_,,,city,y
211,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-247.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-247.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,ma_10_ectb_1009___part_004.m_g,_SHE3_,Taiwan,y,country or city,y
216,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-247.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student3-name-quiz-documents/student3-2019-03-29-question-247.html,,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_004.m_gold_conll.html,ma_10_ectb_1009___part_004.m_g,_JIK78_ _DE16_,,,town,y
15,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-381-459/student2-2019-03-29-question-381.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-381.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-381-459/student2-2019-03-29-question-381.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-381.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_008.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_008.m_gold_conll.html,ma_10_ectb_1009___part_008.m_g,_FOP_,,,"probably a Chinese city, perhaps Dongguan",y
18,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-381-459/student2-2019-03-29-question-381.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-381.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-docs-381-459/student2-2019-03-29-question-381.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/data/annotations/documents/student2-2019-07-06/student2-2019-03-29-question-381.html,,,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_008.m_gold_conll.html,file:///Users/cumeo/Projects/spinoza/ulm-4/EvEn/output/conll-2012-transformed/orig/test/mz_sinorama_10_ectb_1009___part_008.m_gold_conll.html,ma_10_ectb_1009___part_008.m_g,_FEEF_,Taiwan,y,,
